year,state_ansi,county_ansi,district_code,data_item,value,cv
2023,17,151,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.3,3.6
2023,17,165,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170.3,2.3
2023,17,185,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.1,2.8
2023,17,191,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.1,1.3
2023,17,193,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.0,2.4
2023,17,027,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",156.6,5.4
2023,17,077,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165.2,4.4
2023,17,087,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",159.6,4.0
2023,17,133,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",154.0,3.0
2023,17,145,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165.2,2.9
2023,17,153,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.7,4.2
2023,17,157,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.7,4.0
2023,17,163,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.0,4.5
2023,17,181,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142.3,1.3
2023,17,189,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178.6,1.1
2023,17,199,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170.3,4.0
2023,17,001,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.7,2.6
2023,17,009,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.4,2.5
2023,17,057,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.2,2.6
2023,17,067,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.2,2.1
2023,17,071,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",229.7,2.4
2023,17,095,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",219.0,2.1
2023,17,109,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",224.2,2.4
2023,17,169,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.8,3.5
2023,17,005,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.5,2.5
2023,17,013,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.4,5.8
2023,17,017,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.8,3.4
2023,17,021,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",216.8,1.7
2023,17,061,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.6,2.0
2023,17,083,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.9,7.3
2023,17,117,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.3,3.0
2023,17,119,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.3,4.3
2023,17,135,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.6,3.3
2023,17,137,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.2,2.5
2023,17,149,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.8,2.5
2023,17,167,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",221.1,0.7
2023,17,171,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.3,3.5
2023,19,015,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",226.5,2.2
2023,19,049,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.9,0.9
2023,19,075,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.9,2.6
2023,19,079,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.5,1.6
2023,19,083,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.3,1.8
2023,19,099,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",218.0,1.6
2023,19,127,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",216.3,1.6
2023,19,153,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.4,2.6
2023,19,157,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.9,3.1
2023,19,169,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.4,3.2
2023,19,171,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.4,2.7
2023,19,187,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.8,1.4
2023,19,011,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.7,2.1
2023,19,031,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.7,2.3
2023,19,045,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.0,2.7
2023,19,095,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",213.5,2.2
2023,19,097,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.6,2.9
2023,19,103,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.1,4.5
2023,19,105,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190.7,1.7
2023,19,113,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.5,3.6
2023,19,139,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.9,2.8
2023,19,163,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.1,2.6
2023,19,023,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.1,2.1
2023,19,067,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.8,1.4
2023,19,069,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.5,1.9
2023,19,081,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.9,1.3
2023,19,091,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.8,3.1
2023,19,131,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.8,2.8
2023,19,189,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.3,1.6
2023,19,195,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.6,3.2
2023,19,197,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.5,1.6
2023,19,005,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.9,3.0
2023,19,017,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.9,3.5
2023,19,019,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190.7,1.6
2023,19,037,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.9,2.2
2023,19,043,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.1,2.2
2023,19,055,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.9,3.5
2023,19,061,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.5,3.3
2023,19,065,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.9,1.3
2023,19,089,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.9,1.6
2023,19,191,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.3,3.8
2023,19,021,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.0,2.1
2023,19,035,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.7,4.1
2023,19,041,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.9,3.4
2023,19,059,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.3,1.2
2023,19,119,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.2,2.8
2023,19,141,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",212.7,2.6
2023,19,143,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.7,2.6
2023,19,147,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.7,2.0
2023,19,149,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.7,2.8
2023,19,151,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",218.1,1.2
2023,19,167,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.4,2.6
2023,19,007,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",172.8,3.9
2023,19,053,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",205.3,2.4
2023,19,117,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.9,2.9
2023,19,121,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.0,3.8
2023,19,125,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.7,2.1
2023,19,135,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.1,4.2
2023,19,175,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",217.0,1.7
2023,19,181,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.2,4.3
2023,19,051,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.8,5.7
2023,19,057,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",207.9,3.4
2023,19,087,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.1,5.1
2023,19,101,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.1,3.0
2023,19,107,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.6,2.9
2023,19,111,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.7,1.6
2023,19,123,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",214.9,3.0
2023,19,177,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.3,3.7
2023,19,179,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.9,4.1
2023,19,183,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.3,2.4
2023,19,071,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.0,3.2
2023,19,129,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.3,1.8
2023,19,137,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.2,2.6
2023,19,145,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",206.6,2.7
2023,19,155,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.5,3.2
2023,19,173,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.9,2.6
2023,19,009,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.6,2.3
2023,19,025,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.6,2.3
2023,19,027,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.7,2.1
2023,19,047,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.9,2.8
2023,19,073,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",208.0,3.3
2023,19,085,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190.3,2.7
2023,19,093,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.0,1.8
2023,19,133,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165.4,4.6
2023,19,161,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.1,2.1
2023,19,165,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.0,2.6
2023,19,193,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",168.3,4.9
2023,27,009,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164.6,8.2
2023,27,019,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.2,2.1
2023,27,067,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.7,2.3
2023,27,085,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177.4,5.9
2023,27,093,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.9,1.7
2023,27,097,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",145.0,7.3
2023,27,129,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",208.3,2.3
2023,27,139,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.9,4.5
2023,27,141,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.2,6.9
2023,27,143,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.7,2.2
2023,27,145,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.3,4.4
2023,27,153,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",148.3,4.3
2023,27,159,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",152.4,7.8
2023,27,171,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.6,4.6
2023,27,001,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",129.9,10.9
2023,27,017,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.2,10.5
2023,27,025,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.4,5.6
2023,27,035,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",128.3,11.0
2023,27,059,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",154.8,7.7
2023,27,095,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",137.4,6.5
2023,27,115,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",151.9,5.5
2023,27,163,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.6,3.1
2023,27,021,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",144.8,7.4
2023,27,005,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",167.7,2.8
2023,27,027,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.0,1.3
2023,27,087,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.0,1.2
2023,27,089,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.8,5.5
2023,27,107,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.1,1.9
2023,27,119,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.9,3.9
2023,27,125,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170.8,2.6
2023,27,013,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.2,1.8
2023,27,015,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.2,2.6
2023,27,047,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.7,2.8
2023,27,079,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.3,3.1
2023,27,103,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.1,1.7
2023,27,131,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.6,2.3
2023,27,147,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.9,3.4
2023,27,161,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.6,3.2
2023,27,165,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",209.3,1.0
2023,27,037,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.1,3.2
2023,27,039,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",189.6,4.2
2023,27,045,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.0,4.0
2023,27,049,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.9,2.9
2023,27,055,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177.0,1.6
2023,27,099,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",170.1,1.9
2023,27,109,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.8,4.7
2023,27,169,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.8,3.0
2023,27,033,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.6,0.9
2023,27,063,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.7,1.9
2023,27,081,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.5,2.4
2023,27,105,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.7,1.4
2023,27,117,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.8,2.2
2023,27,127,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",176.0,3.9
2023,27,011,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.6,3.3
2023,27,023,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",194.9,2.7
2023,27,051,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.4,1.9
2023,27,073,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",183.9,2.5
2023,27,111,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",157.9,4.5
2023,27,121,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.5,5.2
2023,27,149,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.3,1.8
2023,27,151,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.0,1.2
2023,27,155,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.5,1.8
2023,27,167,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",142.5,3.1
2023,27,173,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.1,2.7
2023,31,019,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.4,4.7
2023,31,041,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.2,5.3
2023,31,047,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",234.5,1.4
2023,31,077,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",193.4,9.9
2023,31,079,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",214.9,5.8
2023,31,093,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",216.6,4.1
2023,31,163,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.2,5.0
2023,31,175,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",210.1,4.7
2023,31,023,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",187.0,3.6
2023,31,025,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",195.7,3.0
2023,31,037,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.8,5.7
2023,31,053,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.2,2.3
2023,31,055,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",165.6,3.5
2023,31,081,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",218.9,2.0
2023,31,109,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",139.6,5.5
2023,31,121,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.9,5.0
2023,31,141,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",207.4,3.2
2023,31,143,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",190.3,5.9
2023,31,153,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",182.4,3.4
2023,31,155,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.3,4.6
2023,31,177,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.3,3.3
2023,31,015,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.5,5.9
2023,31,017,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.9,4.3
2023,31,071,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.9,6.8
2023,31,089,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",223.7,3.8
2023,31,103,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",215.0,3.2
2023,31,113,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",202.6,6.4
2023,31,115,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178.5,10.2
2023,31,149,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",232.3,4.8
2023,31,183,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",225.8,5.8
2023,31,021,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",174.3,2.8
2023,31,027,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.9,4.6
2023,31,039,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",164.8,4.1
2023,31,043,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.7,3.4
2023,31,051,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178.8,2.9
2023,31,107,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",167.0,6.9
2023,31,119,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175.0,4.4
2023,31,167,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.2,3.0
2023,31,179,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160.3,3.0
2023,31,013,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160.3,8.3
2023,31,033,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",99.4,6.2
2023,31,049,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",118.5,11.9
2023,31,069,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",141.2,14.9
2023,31,123,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",173.1,2.9
2023,31,157,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",186.5,3.8
2023,31,165,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",161.5,8.2
2023,31,001,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",204.5,4.1
2023,31,061,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.8,8.5
